sound_event_recording,start_time,end_time,ele,azi
laughter119.wav,0.325204362747,0.854206630321,-60,-180,9.5
keysDrop006.wav,1.9073860996,2.16838383203,-50,-90,9.0
keyboard035.wav,2.52744167796,3.62943714281,-10,-180,5.5
keyboard066.wav,4.84327568878,6.12726661849,50,-70,4.0
drawer034.wav,6.95291763266,7.83792897053,-50,20,6.5
knock010.wav,8.56445996253,9.14246449768,30,110,8.5
doorslam017.wav,10.290637619,10.8056489569,20,-80,3.0
laughter005.wav,11.8672776654,14.0922890033,30,-50,6.0
pageturn051.wav,14.7928521099,15.4648475748,20,-10,1.5
speech056.wav,16.3276306798,17.865635215,-60,-20,7.5
clearthroat094.wav,18.2327695082,19.8507740433,-10,-90,1.5
pageturn005.wav,20.2471325322,21.7051370674,-40,-50,5.5
knock063.wav,22.6357261999,23.4527330027,-50,80,4.5
doorslam004.wav,24.072872943,24.652872943,30,0,2.5
clearthroat094.wav,25.0267681074,26.6447726426,0,-10,4.5
clearthroat105.wav,26.9962728619,27.5572705944,10,80,2.5
knock070.wav,28.3109070996,29.3859184375,-60,-130,4.0
