sound_event_recording,start_time,end_time,ele,azi
doorslam011.wav,0.550993606239,1.18999587381,-50,-50,9.5
speech037.wav,1.97070268614,4.30770948886,50,-20,7.5
keyboard005.wav,4.84699144297,7.45699144297,30,-40,4.0
keysDrop003.wav,8.58358730864,8.94859864651,-30,60,5.0
pageturn018.wav,10.1298645887,11.8078691238,50,160,5.5
laughter119.wav,12.6235920465,13.1525943141,-20,50,9.0
pageturn002.wav,13.740769302,15.860769302,-10,-30,8.5
speech053.wav,16.2727018397,18.51871091,20,-120,4.0
laughter101.wav,19.2668981784,20.9388936432,20,-90,4.5
drawer005.wav,22.1636179122,23.6066111095,-60,-130,4.5
clearthroat033.wav,23.8928416807,24.7538394131,50,-170,7.0
laughter087.wav,25.5644642327,27.1294755706,30,120,9.0
doorslam001.wav,27.7345569262,28.3745569262,40,-150,5.5
keysDrop014.wav,29.0066714552,29.3146759904,40,160,3.5
