sound_event_recording,start_time,end_time,ele,azi
cough004.wav,0.158992797759,1.08400413563,-30,30,4.5
knock027.wav,1.42475474395,2.43475474395,-20,70,4.5
keyboard044.wav,3.37588087834,4.67588087834,-50,150,7.0
knock054.wav,5.25979021973,6.20979021973,30,-40,2.0
clearthroat094.wav,7.34438915019,8.96239368534,-40,-140,8.0
doorslam017.wav,9.29417476191,9.80918609978,-20,30,8.5
keyboard005.wav,10.806789682,13.416789682,-20,-10,1.5
clearthroat077.wav,14.4598007718,15.2688030394,-40,110,1.0
pageturn036.wav,16.262168618,17.742168618,-60,80,2.5
clearthroat115.wav,18.8736920281,19.4136920281,20,90,3.5
knock067.wav,20.20391402,21.2209208227,30,10,7.0
speech013.wav,21.6663916823,23.7214030201,-50,-120,2.5
knock069.wav,24.3149672075,25.3799785454,-20,-170,1.0
cough012.wav,26.3160322538,27.3650345214,-50,-30,2.5
pageturn075.wav,27.7196750533,28.5056841236,-40,-40,6.0
