sound_event_recording,start_time,end_time,ele,azi
speech009.wav,0.185485572423,1.67349010757,-20,40,2.5
phone037.wav,2.63657092747,4.68657092747,-40,-30,9.0
clearthroat033.wav,5.8034141863,6.66441191872,0,70,3.0
laughter067.wav,7.48673836854,8.60673836854,-20,-150,9.5
drawer032.wav,9.46811670511,10.0981167051,-30,-80,6.5
laughter087.wav,10.8848333236,12.4498446615,10,-110,2.5
drawer032.wav,12.9509765293,13.5809765293,-10,70,5.5
knock063.wav,14.7222005629,15.5392073656,30,-40,6.0
speech055.wav,16.4999293607,17.9699293607,-20,10,6.5
clearthroat014.wav,18.6018090982,18.9748022955,10,120,3.5
doorslam008.wav,19.3659143927,19.75890759,40,-180,8.0
pageturn081.wav,20.1974173937,22.1784151261,-40,-10,5.0
speech053.wav,23.1518029906,25.3978120609,20,70,9.0
clearthroat113.wav,26.203633958,26.903633958,40,90,2.0
drawer034.wav,27.3465498493,28.2315611872,0,160,4.5
