sound_event_recording,start_time,end_time,ele,azi
phone067.wav,0.242871945194,2.24888101548,-10,-160,9.5
knock018.wav,2.77476286341,3.86576059584,-30,160,9.5
keysDrop031.wav,4.19414655234,4.44215108749,40,-20,2.5
pageturn057.wav,4.95716154186,5.76217287973,20,-160,2.5
phone079.wav,6.59868986168,7.95868986168,40,30,4.5
phone067.wav,8.51507017965,10.5210792499,-20,140,5.5
pageturn031.wav,11.6500483474,12.7200483474,-40,-120,3.5
doorslam006.wav,13.5948240867,14.0558218191,20,-10,3.5
keysDrop002.wav,14.982416535,15.2584256053,30,30,9.5
phone059.wav,15.8011446946,17.3311446946,0,-160,2.0
phone046.wav,18.0310861974,20.3330816623,20,-160,9.0
keyboard037.wav,21.5398825915,23.5618780563,-40,-180,6.5
pageturn064.wav,24.7383258924,25.7133372302,-40,60,8.0
pageturn031.wav,26.8425433259,27.9125433259,40,-50,2.5
cough134.wav,28.2784325698,28.9704280347,0,-60,4.5
