sound_event_recording,start_time,end_time,ele,azi
cough092.wav,0.256667711351,1.29167904922,40,-110,2.0
knock069.wav,2.07549873907,3.14051007694,30,30,2.0
cough134.wav,4.14902859951,4.84102406436,-50,-30,1.5
keyboard005.wav,5.66170323879,8.27170323879,10,70,9.5
clearthroat014.wav,9.24454770408,9.61754090136,-10,-130,5.0
laughter005.wav,10.2411137396,12.4661250774,20,110,5.0
laughter129.wav,13.1497386454,14.4657477157,-10,-70,8.0
doorslam006.wav,15.1193321735,15.5803299059,-20,-80,4.5
cough092.wav,15.8657391541,16.900750492,50,20,3.5
drawer047.wav,18.0819345724,18.9149277697,-30,-130,9.5
keysDrop006.wav,19.728754484,19.9897522164,-20,20,7.0
doorslam004.wav,20.2754500234,20.8554500234,0,-120,4.0
doorslam018.wav,21.3572484605,21.6632575308,-30,-150,9.0
pageturn058.wav,22.2364474286,23.2894406258,-30,-90,9.5
drawer002.wav,24.1297995501,25.4437904798,40,-30,3.0
drawer076.wav,26.4253536607,27.0373491256,-20,10,5.5
clearthroat100.wav,28.1982063751,28.8292041076,0,-90,9.0
