sound_event_recording,start_time,end_time,ele,azi
pageturn002.wav,0.75574929685,2.87574929685,-40,130,3.5
pageturn048.wav,3.2540620762,3.85705527348,-50,-180,2.5
knock014.wav,4.70027682246,5.28127455489,-50,0,3.0
laughter101.wav,6.34787597207,8.01987143692,-40,-40,7.0
pageturn031.wav,8.3347484279,9.4047484279,50,-110,7.0
keyboard023.wav,9.68719965079,11.4571996508,20,-170,2.5
phone079.wav,12.3500681772,13.7100681772,-10,-100,1.0
drawer001.wav,14.5551252748,15.9091162045,-60,80,9.5
keyboard017.wav,16.3351589333,18.7231634685,30,160,8.0
keysDrop021.wav,19.1903738318,19.4323692966,-10,0,7.5
cough066.wav,19.9873383032,20.9553428384,-40,-70,3.5
cough012.wav,21.9860392309,23.0350414985,-30,160,6.5
doorslam001.wav,23.5364908907,24.1764908907,-10,-100,6.0
knock010.wav,24.8564605853,25.4344651205,-20,40,3.5
laughter129.wav,25.8749781032,27.1909871735,-40,-160,4.5
phone071.wav,28.0841469761,29.479158314,30,80,9.0
