sound_event_recording,start_time,end_time,ele,azi
laughter022.wav,0.665549793044,2.21654752547,30,100,6.5
cough006.wav,2.48553538022,3.14753084508,-30,-120,3.0
knock048.wav,3.55999502366,4.22700182638,-20,10,7.5
cough006.wav,4.49846858099,5.16046404584,50,110,6.0
phone062.wav,6.32009564276,8.56408657247,10,150,1.0
knock003.wav,9.66127912034,10.3832745852,50,-60,1.0
drawer047.wav,10.6423359681,11.4753291654,40,-10,9.0
keysDrop017.wav,12.4093357984,12.8813312633,10,160,8.5
pageturn036.wav,14.1137157258,15.5937157258,0,0,6.0
drawer047.wav,16.1121768309,16.9451700282,-20,-170,4.5
laughter101.wav,17.495737846,19.1677333108,10,-150,2.5
drawer072.wav,19.752627286,20.3616295535,-10,50,7.5
cough006.wav,21.5381524338,22.2001478986,-50,20,2.5
knock063.wav,22.8683846897,23.6853914925,-60,-60,3.0
keyboard009.wav,24.4073592771,26.3883570095,30,50,5.5
clearthroat113.wav,27.1756414833,27.8756414833,40,-110,7.5
pageturn044.wav,28.5658838187,29.2948860863,10,-130,8.0
