sound_event_recording,start_time,end_time,ele,azi
laughter067.wav,0.707761860215,1.82776186021,50,20,5.5
keysDrop017.wav,2.80549551632,3.27749098118,-60,40,1.0
cough130.wav,3.75932022737,5.12532929766,10,-160,8.5
doorslam018.wav,5.83085572511,6.1368647954,-60,10,9.5
knock048.wav,6.55938058867,7.22638739139,-50,-160,1.5
pageturn018.wav,8.26674541417,9.94474994932,0,-110,8.5
clearthroat033.wav,10.3810170145,11.242014747,0,80,2.5
keysDrop014.wav,12.4018242196,12.7098287547,-10,90,2.5
keyboard044.wav,13.6022893894,14.9022893894,-30,160,7.0
phone037.wav,16.0288838581,18.0788838581,-30,-30,8.5
keysDrop030.wav,18.6967827986,18.9627918689,30,-70,8.0
clearthroat077.wav,19.2215497381,20.0305520057,-60,-50,3.0
knock069.wav,20.4629244138,21.5279357517,50,-20,9.0
knock063.wav,21.8611210228,22.6781278255,0,100,6.0
clearthroat065.wav,23.3270595149,24.2200527122,50,10,5.5
drawer005.wav,24.801686068,26.2446792653,-20,50,1.5
knock014.wav,27.2341023828,27.8151001153,10,-50,8.0
