sound_event_recording,start_time,end_time,ele,azi
speech055.wav,0.197945955816,1.66794595582,-50,110,6.0
phone059.wav,2.74785137845,4.27785137845,40,100,9.0
cough140.wav,5.29001469932,6.35001469932,20,90,6.5
pageturn005.wav,6.75678857369,8.21479310884,30,-110,7.5
speech037.wav,8.49479978998,10.8318065927,10,20,9.0
doorslam012.wav,11.1955699538,11.8505812916,20,30,9.5
doorslam007.wav,13.0091539933,13.4691539933,-20,-140,8.5
phone038.wav,14.4395145916,16.5495145916,-40,160,9.0
doorslam004.wav,17.5852161195,18.1652161195,10,-120,4.5
phone051.wav,19.2600239904,22.5000239904,30,150,4.0
speech055.wav,22.972833357,24.442833357,10,-80,4.5
phone082.wav,25.2099598483,26.993950778,10,-40,3.5
speech006.wav,27.5991023154,28.9091023154,30,30,4.0
