sound_event_recording,start_time,end_time,ele,azi
keyboard005.wav,0.756497762385,3.36649776239,-30,-10,8.0
cough134.wav,4.24034088225,4.9323363471,30,-150,3.0
pageturn005.wav,5.50433304693,6.96233758208,0,-90,5.5
keyboard012.wav,7.62304176678,9.52905083707,-10,70,9.0
knock010.wav,9.99402548426,10.5720300194,40,60,1.0
phone046.wav,11.7586014755,14.0605969403,30,-150,1.0
speech042.wav,14.4339338629,15.8669270602,40,-70,1.0
drawer005.wav,16.4973065189,17.9402997161,-60,-80,5.0
drawer017.wav,18.7860240968,20.1150263644,10,-40,2.5
keyboard012.wav,20.4863399817,22.392349052,20,120,6.5
keyboard045.wav,22.9462074671,24.5432142698,10,-180,9.0
cough130.wav,25.7572627819,27.1232718521,30,100,1.5
