sound_event_recording,start_time,end_time,ele,azi
doorslam009.wav,0.0413289713404,0.478335774061,-60,90,6.0
pageturn021.wav,1.06862109211,2.10061655696,-10,-140,5.0
pageturn058.wav,2.47792970175,3.53092289903,30,90,4.0
drawer032.wav,4.22459757528,4.85459757528,10,-100,4.0
doorslam021.wav,5.46302316203,6.12302316203,30,0,6.0
cough134.wav,6.68122420236,7.37321966721,-30,110,1.0
laughter101.wav,7.76659513169,9.43859059654,10,-10,2.5
clearthroat033.wav,10.3436299842,11.2046277166,20,-30,3.5
keyboard012.wav,12.0879557424,13.9939648127,50,60,4.0
doorslam004.wav,14.4043928131,14.9843928131,-60,110,9.5
phone061.wav,16.1450789488,18.1850789488,-40,-40,5.0
cough081.wav,18.7471732689,19.7311641986,30,70,7.5
doorslam017.wav,20.4783050158,20.9933163537,0,-20,2.0
clearthroat085.wav,21.456257173,22.496257173,-50,130,6.0
keyboard014.wav,23.4727869411,25.7957801384,0,-70,6.5
keyboard068.wav,26.6816911227,27.8167024606,-60,90,6.0
