sound_event_recording,start_time,end_time,ele,azi
phone061.wav,0.752855653699,2.7928556537,-50,-100,5.5
drawer023.wav,3.43305227049,4.38806360836,10,100,3.5
laughter077.wav,5.2776505056,7.0176505056,-60,110,3.0
laughter129.wav,8.24106500064,9.55707407093,-60,-180,7.5
drawer053.wav,10.3593973916,11.0613928564,-40,0,7.5
phone048.wav,11.3330706091,12.668081947,20,-10,9.5
laughter079.wav,13.3047620751,15.5717688779,10,80,9.5
clearthroat014.wav,16.5849314134,16.9579246107,-10,120,2.5
keysDrop022.wav,17.9203324712,18.237339274,30,140,5.5
pageturn044.wav,18.8470128343,19.5760151019,-40,150,4.5
keyboard068.wav,20.7932168724,21.9282282103,20,60,7.5
laughter067.wav,22.2766329801,23.3966329801,50,-110,7.5
knock014.wav,23.7113814467,24.2923791791,-60,50,7.0
clearthroat070.wav,25.0032122192,26.2452076841,40,50,2.0
keyboard068.wav,26.8654295571,28.000440895,-30,90,3.0
