sound_event_recording,start_time,end_time,ele,azi
clearthroat088.wav,0.072946274705,0.913944007131,30,50,8.5
phone037.wav,1.76900098158,3.81900098158,-60,100,5.0
keyboard045.wav,4.4742277642,6.07123456692,30,-160,7.5
laughter022.wav,6.56757450771,8.11857224014,10,-90,5.5
drawer012.wav,8.7175454606,10.3435545309,20,50,7.5
keyboard066.wav,11.5687537858,12.8527447155,-10,130,5.0
doorslam004.wav,13.3380332155,13.9180332155,30,60,3.0
phone054.wav,14.4078863862,15.6578863862,50,-40,7.0
knock032.wav,16.6070991947,17.5680969272,-50,-160,5.5
speech007.wav,18.6386194209,20.2466239561,10,90,7.0
cough033.wav,21.2927091784,23.481711446,-60,-100,8.0
phone037.wav,23.8152604607,25.8652604607,-50,-180,4.5
pageturn075.wav,26.8673077719,27.6533168422,20,160,6.5
keysDrop031.wav,28.1802902515,28.4282947867,50,-20,8.5
