sound_event_recording,start_time,end_time,ele,azi
doorslam021.wav,0.637460873513,1.29746087351,-10,-40,6.0
keysDrop002.wav,1.82791704306,2.10392611335,-40,70,4.5
speech056.wav,2.79177145965,4.3297759948,-20,150,4.0
laughter101.wav,4.96511605236,6.63711151721,10,70,5.5
pageturn057.wav,7.68748157336,8.49249291123,-60,100,5.5
keyboard014.wav,9.29883598326,11.6218291805,40,70,4.0
drawer029.wav,12.5027432812,13.4217455488,0,-130,6.5
keysDrop029.wav,14.6024932663,14.8075046042,30,-160,5.5
speech005.wav,15.2782222138,17.2012154111,10,-110,2.5
laughter079.wav,18.007631315,20.2746381177,-40,50,3.0
keyboard045.wav,20.9967595368,22.5937663395,0,-120,4.5
knock001.wav,23.6195851085,24.4935760382,-60,-180,5.5
pageturn024.wav,25.375423458,26.275423458,-40,-100,9.0
phone048.wav,27.3956668354,28.7306781732,40,-110,1.0
