sound_event_recording,start_time,end_time,ele,azi
laughter134.wav,0.735925532639,2.38093687051,-30,110,8.0
cough081.wav,2.81174711515,3.79573804485,-50,160,5.5
speech022.wav,4.99391219048,8.32892352835,-60,20,2.5
doorslam004.wav,9.43167819433,10.0116781943,-20,10,6.0
pageturn051.wav,10.7760864073,11.4480818722,-10,0,7.5
clearthroat070.wav,12.4029196707,13.6449151356,0,90,7.5
phone038.wav,14.7644644478,16.8744644478,10,-90,9.5
drawer034.wav,17.9011120039,18.7861233418,10,30,1.0
keysDrop030.wav,19.8461971128,20.1122061831,-30,-90,4.0
doorslam008.wav,20.7240244059,21.1170176032,40,50,5.0
pageturn036.wav,21.4097162579,22.8897162579,-40,110,1.5
phone054.wav,23.5116820662,24.7616820662,-10,-20,7.0
cough012.wav,25.3030532884,26.3520555559,30,-80,8.5
