sound_event_recording,start_time,end_time,ele,azi
keysDrop028.wav,0.930369068718,1.05737587144,40,110,4.5
clearthroat014.wav,1.60398967959,1.97698287687,-10,-150,1.5
phone048.wav,2.87566877753,4.2106801154,-40,-80,2.5
clearthroat062.wav,4.9420200708,5.99401553565,40,150,7.0
speech053.wav,6.48594822555,8.73195729584,50,-140,8.5
keyboard037.wav,9.72913898125,11.7511344461,-40,-80,4.5
speech005.wav,12.5068079267,14.4298011239,-10,-70,5.0
keysDrop028.wav,15.5373253845,15.6643321872,20,10,7.0
drawer053.wav,16.5390373222,17.2410327871,-50,-70,6.0
keyboard064.wav,18.4055682411,21.360579579,-20,40,6.0
cough059.wav,22.5487445369,23.4987445369,0,30,6.5
speech005.wav,24.2594020575,26.1823952548,-20,-10,3.0
knock069.wav,27.0125545393,28.0775658772,20,140,8.0
