sound_event_recording,start_time,end_time,ele,azi
doorslam017.wav,0.881267175054,1.39627851292,-40,140,2.5
clearthroat070.wav,2.37607455037,3.61807001522,0,-150,5.0
knock070.wav,4.46739839628,5.54240973415,-50,30,8.5
knock018.wav,5.9356949716,7.02669270403,-30,-130,5.5
clearthroat115.wav,7.63409351077,8.17409351077,-50,-110,9.0
keysDrop072.wav,8.58694295808,8.80195429594,-10,90,8.5
cough066.wav,9.56186349765,10.5298680328,10,120,1.5
keyboard058.wav,10.7917124211,12.6577214914,-20,40,6.0
speech011.wav,13.2688701141,15.0428610438,0,-150,8.5
phone042.wav,15.7917236894,16.8317236894,-60,-170,9.5
laughter005.wav,17.7023713238,19.9273826617,-30,110,6.5
pageturn036.wav,21.0381682232,22.5181682232,0,80,6.0
keysDrop017.wav,23.689911006,24.1619064709,-50,-120,1.0
clearthroat085.wav,24.5115321117,25.5515321117,0,130,7.0
pageturn002.wav,25.8891861691,28.0091861691,-60,-60,7.0
keysDrop022.wav,28.5547104415,28.8717172442,-50,0,1.0
