sound_event_recording,start_time,end_time,ele,azi
clearthroat094.wav,0.882092875471,2.50009741062,0,140,1.5
speech046.wav,3.32296361625,6.08396134868,-20,50,4.5
doorslam012.wav,6.73284409711,7.38785543498,-40,-170,3.5
keysDrop003.wav,7.94075687433,8.3057682122,30,110,4.0
clearthroat033.wav,9.0315309779,9.89252871032,30,150,3.5
cough098.wav,10.1823607237,11.785353921,-50,-60,2.0
clearthroat113.wav,12.9608670827,13.6608670827,30,-80,3.0
clearthroat115.wav,14.2650529657,14.8050529657,0,-20,6.0
cough033.wav,15.8823836441,18.0713859117,-30,140,8.0
keysDrop031.wav,18.7110885114,18.9590930465,0,-10,5.0
pageturn033.wav,19.3441891446,20.4031914122,50,-130,6.0
drawer034.wav,21.542770698,22.4277820358,-10,-30,7.0
laughter056.wav,22.7155437169,25.4565414493,30,160,1.5
cough130.wav,25.728589215,27.0945982853,-10,-100,5.5
clearthroat070.wav,28.0132879637,29.2552834286,40,150,6.5
