sound_event_recording,start_time,end_time,ele,azi
pageturn081.wav,0.436826686963,2.41782441939,-20,-170,1.5
drawer023.wav,3.5220203452,4.47703168307,-50,-180,1.0
cough033.wav,5.23812226182,7.42712452939,40,-160,6.0
knock069.wav,8.41251543604,9.47752677391,20,-20,7.5
keysDrop028.wav,10.0144801371,10.1414869398,-30,0,2.5
clearthroat002.wav,10.4407720596,11.0547629893,40,-80,5.5
speech005.wav,11.5929938554,13.5159870526,50,100,4.5
laughter005.wav,14.447369829,16.6723811669,-30,-170,6.0
cough033.wav,17.5041379542,19.6931402217,-10,10,5.0
drawer005.wav,20.5214027408,21.9643959381,-50,130,5.5
drawer034.wav,23.0385686669,23.9235800048,-40,-130,3.0
phone082.wav,25.132866971,26.9168579007,0,-150,1.0
knock003.wav,28.1350887264,28.8570841912,-50,30,5.0
