sound_event_recording,start_time,end_time,ele,azi
doorslam022.wav,0.207001811171,1.10400861389,-30,-180,8.0
doorslam022.wav,1.57708713194,2.47409393466,50,-110,3.0
speech046.wav,2.83726079818,5.59825853061,-40,-160,2.5
keysDrop022.wav,6.673446675,6.99045347772,10,-30,6.0
clearthroat033.wav,7.24367304126,8.10467077369,-30,130,5.5
pageturn044.wav,8.57513862949,9.30414089707,-20,20,1.5
pageturn075.wav,10.493737559,11.2797466293,50,-100,3.5
laughter115.wav,11.6872906665,12.2622793286,10,90,3.0
pageturn033.wav,13.3770487967,14.4360510642,-30,80,9.5
laughter119.wav,15.4378706742,15.9668729418,40,-20,4.0
laughter108.wav,16.8843811237,18.4313879264,-10,160,2.0
pageturn048.wav,19.6240605967,20.2270537939,-20,150,4.5
cough130.wav,21.0060198269,22.3720288972,50,60,8.0
keyboard037.wav,23.3364126187,25.3584080835,-10,-120,2.5
clearthroat002.wav,26.1776939038,26.7916848335,-50,50,3.0
cough168.wav,27.0923021247,28.0323021247,-30,130,7.0
