sound_event_recording,start_time,end_time,ele,azi
clearthroat088.wav,0.608110923027,1.44910865545,-20,-90,4.0
cough081.wav,2.38463751521,3.36862844492,0,-90,1.0
knock048.wav,4.50457699442,5.17158379715,-60,100,1.0
knock064.wav,5.64436539139,6.27336765896,-50,30,3.0
doorslam012.wav,6.75800251392,7.41301385179,-20,150,6.5
knock063.wav,8.51988812598,9.3368949287,-60,150,7.0
doorslam011.wav,9.71326518766,10.3522674552,40,160,7.0
clearthroat070.wav,11.1663245238,12.4083199886,10,-150,8.0
doorslam001.wav,13.1566586804,13.7966586804,-50,-40,2.5
phone052.wav,14.9724127568,17.3224127568,0,-130,7.5
clearthroat115.wav,18.1143427074,18.6543427074,10,-50,6.0
cough066.wav,19.853858669,20.8218632041,50,-180,8.0
clearthroat115.wav,21.9113275163,22.4513275163,20,60,9.0
knock014.wav,22.7523777559,23.3333754884,10,-120,4.0
knock070.wav,23.8102589563,24.8852702942,40,60,1.0
laughter129.wav,25.7306794346,27.0466885049,20,-130,5.5
