sound_event_recording,start_time,end_time,ele,azi
laughter036.wav,0.344515764228,2.01052483452,30,110,8.5
clearthroat065.wav,2.96352890567,3.85652210295,-20,70,6.5
phone067.wav,4.31061630963,6.31662537992,-20,-80,3.5
keysDrop021.wav,6.92930534978,7.17130081463,50,-130,7.5
knock069.wav,7.595418732,8.66043006987,10,140,7.5
clearthroat113.wav,9.24564571281,9.94564571281,30,20,2.5
cough151.wav,10.5989683805,11.3989683805,-20,-90,3.5
drawer034.wav,12.2258072226,13.1108185605,0,-10,3.0
keysDrop028.wav,14.2628954572,14.3899022599,-40,120,2.0
cough047.wav,15.6057935751,16.3537981102,30,-120,9.5
knock070.wav,17.221689353,18.2967006909,-50,50,9.0
doorslam002.wav,18.6477768679,19.2627882058,-20,-110,6.5
keyboard005.wav,20.1751911674,22.7851911674,20,-30,9.5
keysDrop022.wav,23.2990020668,23.6160088695,-60,-90,3.5
keyboard058.wav,23.9689699725,25.8349790428,40,70,7.0
doorslam021.wav,26.7534805199,27.4134805199,0,-80,5.0
