sound_event_recording,start_time,end_time,ele,azi
knock064.wav,0.859360888339,1.48836315591,50,-120,1.0
keyboard012.wav,2.15414545809,4.06015452838,20,110,3.0
phone051.wav,4.62107421963,7.86107421963,-10,-10,3.0
doorslam015.wav,8.797734787,9.22474158972,-50,140,7.5
doorslam009.wav,9.60289159299,10.0398983957,40,-50,8.5
keyboard009.wav,10.8194171372,12.8004148697,-30,-130,7.0
cough134.wav,13.8770334344,14.5690288992,30,-70,5.0
keyboard037.wav,15.1185550722,17.1405505371,-10,60,1.0
laughter036.wav,18.3073522369,19.9733613072,-20,100,6.0
clearthroat002.wav,21.065522682,21.6795136117,50,-60,9.0
phone052.wav,22.6852095463,25.0352095463,-30,-20,4.5
laughter022.wav,25.8705084787,27.4215062112,10,130,5.5
cough134.wav,28.3175487614,29.0095442262,30,-20,5.5
