sound_event_recording,start_time,end_time,ele,azi
cough006.wav,0.712561801596,1.37455726645,50,-150,9.5
clearthroat014.wav,2.31962179311,2.69261499039,50,70,6.5
doorslam001.wav,3.81706802693,4.45706802693,40,-50,2.5
phone082.wav,5.37490439322,7.15889532293,-60,-120,3.0
keysDrop020.wav,7.87872748767,8.28072295253,-10,130,8.0
laughter115.wav,9.33471559574,9.90970425787,-20,40,9.0
cough004.wav,10.5882082998,11.5132196377,-50,90,5.5
phone079.wav,12.0103548915,13.3703548915,-50,100,3.0
keysDrop072.wav,13.8713510039,14.0863623418,50,-20,7.0
doorslam009.wav,14.5896177674,15.0266245701,0,150,3.0
cough130.wav,15.3421415055,16.7081505758,-10,110,4.5
keyboard012.wav,17.4062988736,19.3123079439,20,0,4.5
keysDrop017.wav,19.9739666309,20.4459620958,-10,-140,5.0
phone048.wav,20.7703018864,22.1053132243,-40,-30,6.5
speech046.wav,22.7390054089,25.5000031414,20,-150,1.0
drawer029.wav,26.4676305502,27.3866328178,50,60,9.0
