sound_event_recording,start_time,end_time,ele,azi
phone037.wav,0.447301325727,2.49730132573,10,30,9.5
phone062.wav,2.96510783055,5.20909876026,-20,-90,4.0
drawer001.wav,5.5540407299,6.90803165961,30,10,3.5
doorslam011.wav,7.50845624076,8.14745850834,-10,130,3.0
laughter005.wav,8.72482168449,10.9498330224,50,-80,9.5
pageturn051.wav,11.6380170112,12.310012476,-10,-140,2.5
keyboard058.wav,12.8827601964,14.7487692666,-60,50,1.0
doorslam018.wav,15.6840582838,15.9900673541,-60,100,8.5
knock014.wav,16.7506659761,17.3316637085,-60,80,5.0
drawer010.wav,18.5537197508,20.3537197508,30,60,8.5
drawer034.wav,20.7639435774,21.6489549153,-20,110,5.5
doorslam008.wav,22.689610175,23.0826033723,50,50,3.5
cough081.wav,24.2451286251,25.2291195548,50,30,5.5
phone046.wav,25.721988744,28.0239842088,30,-20,6.0
