sound_event_recording,start_time,end_time,ele,azi
speech005.wav,0.588898016638,2.51189121392,-60,-70,6.5
clearthroat105.wav,2.88783750821,3.44883524063,-10,-40,9.0
knock070.wav,4.1608528203,5.23586415817,0,-140,1.0
keysDrop027.wav,5.83272802203,6.24173028961,10,150,6.0
clearthroat002.wav,7.14799412109,7.7619850508,-60,-110,3.0
clearthroat094.wav,8.4928922653,10.1108968004,-40,-10,6.0
knock032.wav,10.6183701413,11.5793678737,-50,60,2.0
keysDrop030.wav,12.5541728396,12.8201819099,0,-160,4.0
phone062.wav,13.9905922218,16.2345831515,-10,0,1.0
phone042.wav,16.5056094648,17.5456094648,-20,-50,3.5
laughter056.wav,18.4249711653,21.1659688977,-30,0,7.0
keysDrop030.wav,22.2112352872,22.4772443575,-40,-90,6.0
drawer010.wav,23.5663548273,25.3663548273,-30,-50,5.5
keysDrop002.wav,26.022182918,26.2981919883,-30,0,3.5
phone069.wav,27.3444570738,28.5744570738,20,0,6.5
