sound_event_recording,start_time,end_time,ele,azi
cough130.wav,0.684051261719,2.05006033201,-50,-120,5.5
phone051.wav,2.95508116918,6.19508116918,-10,80,3.0
keysDrop021.wav,6.53003097051,6.77202643537,40,50,1.0
pageturn005.wav,7.71033522512,9.16833976027,-60,90,1.5
cough059.wav,10.2164931693,11.1664931693,10,60,2.0
knock070.wav,11.7148181997,12.7898295376,-60,140,1.5
keyboard058.wav,13.9646846016,15.8306936719,-50,-130,3.0
cough004.wav,16.6112186755,17.5362300134,10,-150,2.0
cough033.wav,18.5012485839,20.6902508515,50,-40,5.0
doorslam002.wav,21.099307827,21.7143191648,20,150,1.5
drawer053.wav,22.0469207005,22.7489161654,-60,-80,3.0
knock067.wav,23.4351624554,24.4521692581,-30,0,6.0
keysDrop028.wav,25.6988199569,25.8258267597,20,120,9.5
keysDrop027.wav,26.2291205542,26.6381228218,-30,30,8.0
