sound_event_recording,start_time,end_time,ele,azi
drawer023.wav,0.625617802315,1.58062914018,20,150,8.0
knock010.wav,2.52069256368,3.09869709883,40,-150,3.0
drawer029.wav,4.08010195106,4.99910421863,-20,80,6.5
laughter129.wav,5.81549702745,7.13150609774,40,-10,1.5
drawer072.wav,8.32464795778,8.93365022536,10,160,6.0
speech005.wav,9.74451660116,11.6675097984,-30,-170,8.5
speech037.wav,12.1386059687,14.4756127714,30,150,3.0
phone051.wav,14.7703074285,18.0103074285,-20,-110,9.5
doorslam004.wav,18.58715633,19.16715633,-10,70,9.0
laughter087.wav,20.0874084342,21.6524197721,20,60,5.5
laughter075.wav,22.2293073741,23.7893073741,-20,130,8.0
phone067.wav,24.4581853666,26.4641944369,-60,-180,6.5
doorslam002.wav,27.2325867936,27.8475981315,-40,-20,8.0
