sound_event_recording,start_time,end_time,ele,azi
speech056.wav,0.240136087423,1.77814062257,50,-100,3.5
cough059.wav,2.19952299866,3.14952299866,50,-90,1.0
keysDrop031.wav,3.52934585542,3.77735039057,0,70,7.5
cough033.wav,4.80879426149,6.99779652906,-60,90,7.5
cough098.wav,8.0639705164,9.66696371368,50,-50,9.0
laughter134.wav,10.024977609,11.6699889468,-20,40,1.0
pageturn081.wav,12.1400625392,14.1210602716,30,-60,5.0
laughter115.wav,14.6850039311,15.2599925933,50,80,8.0
keysDrop003.wav,16.2953613434,16.6603726813,20,130,9.5
keysDrop029.wav,17.2535380556,17.4585493935,40,-40,7.0
drawer072.wav,18.013451813,18.6224540806,-30,-160,1.0
knock018.wav,19.5002840351,20.5912817675,50,150,1.5
doorslam021.wav,20.9036875351,21.5636875351,-60,-140,4.5
phone051.wav,22.1717226698,25.4117226698,20,-130,4.0
clearthroat113.wav,26.0710071042,26.7710071042,20,-160,5.0
doorslam021.wav,27.0629461509,27.7229461509,0,-80,2.0
