sound_event_recording,start_time,end_time,ele,azi
clearthroat088.wav,0.527627593705,1.36862532613,20,-30,1.5
keyboard035.wav,1.84233695369,2.94433241854,-50,-70,1.5
keysDrop021.wav,4.09480067177,4.33679613662,10,-120,6.0
cough092.wav,4.76041312457,5.79542446244,50,120,2.5
cough066.wav,6.43412722569,7.40213176083,50,-70,4.5
keyboard044.wav,8.04912114629,9.34912114629,30,150,1.5
laughter039.wav,10.5302517629,12.2272585656,0,-170,6.0
cough059.wav,12.6748808456,13.6248808456,-20,-70,8.5
cough140.wav,14.6706071955,15.7306071955,-50,70,3.5
speech031.wav,16.1641532205,17.8531554881,-60,-170,6.0
cough012.wav,18.1074809202,19.1564831878,-50,60,8.0
phone069.wav,19.4526125076,20.6826125076,-40,150,8.0
laughter129.wav,21.8588887154,23.1748977857,40,120,8.0
drawer053.wav,24.1483878127,24.8503832776,20,140,3.0
pageturn024.wav,25.2629717098,26.1629717098,-20,-50,8.0
