sound_event_recording,start_time,end_time,ele,azi
drawer002.wav,0.0187281621191,1.33271909183,-60,-30,9.0
cough098.wav,1.95030062156,3.55329381884,20,-130,4.0
clearthroat088.wav,3.86800837286,4.70900610529,-10,-180,2.5
keyboard068.wav,5.48337586802,6.61838720589,30,-60,3.5
keyboard064.wav,7.4511190754,10.4061304133,40,-110,3.0
keysDrop006.wav,10.8410533647,11.1020510971,-40,20,2.5
knock010.wav,11.7996705783,12.3776751134,50,160,8.0
clearthroat085.wav,13.0416982518,14.0816982518,50,60,6.5
clearthroat002.wav,14.9183197352,15.5323106649,10,140,9.5
doorslam007.wav,16.3499217394,16.8099217394,40,-130,7.0
laughter075.wav,17.4907968098,19.0507968098,30,50,8.5
keysDrop008.wav,19.7944968567,20.0895081945,40,-80,2.5
phone046.wav,21.1698782878,23.4718737527,-40,-110,3.0
knock032.wav,23.8476154301,24.8086131625,40,100,8.5
clearthroat033.wav,25.566638643,26.4276363754,20,0,3.0
laughter075.wav,27.0514405126,28.6114405126,-60,120,1.0
