sound_event_recording,start_time,end_time,ele,azi
pageturn002.wav,0.989278300315,3.10927830032,30,-80,7.0
laughter087.wav,3.73216168324,5.29717302111,40,-170,8.0
pageturn024.wav,6.10240372018,7.00240372018,40,60,7.0
clearthroat105.wav,8.11962960394,8.68062733637,-20,-150,5.0
speech006.wav,9.92849634627,11.2384963463,-20,-90,6.0
cough004.wav,11.986600854,12.9116121919,-60,0,8.0
keysDrop006.wav,13.8052768717,14.0662746041,40,-150,1.5
knock048.wav,14.3889217107,15.0559285134,-30,70,4.0
knock018.wav,16.1093684055,17.200366138,-40,150,6.5
cough047.wav,18.0682592738,18.816263809,-60,-130,8.0
knock069.wav,19.6122074814,20.6772188192,0,30,1.0
laughter079.wav,21.6933488995,23.9603557022,-20,100,5.5
knock054.wav,24.4999314272,25.4499314272,-10,-10,3.0
cough047.wav,26.0619279863,26.8099325214,-40,-70,5.0
