sound_event_recording,start_time,end_time,ele,azi
cough047.wav,0.300049058604,1.04805359375,-60,50,5.0
speech037.wav,1.43599399059,3.77300079331,10,-130,2.0
pageturn021.wav,4.95393048308,5.98592594793,-60,-90,7.0
keyboard064.wav,6.52544803969,9.48045937756,50,-70,5.5
clearthroat043.wav,10.3691903626,11.0321835599,0,-120,2.5
cough033.wav,11.9298703987,14.1188726663,-30,-80,7.0
knock067.wav,15.2191400294,16.2361468322,10,40,7.5
keyboard035.wav,16.9197206513,18.0217161161,-50,-40,5.5
knock018.wav,18.9165726235,20.007570356,20,-70,9.5
pageturn044.wav,20.7839784327,21.5129807003,-30,10,5.0
drawer005.wav,22.3301810251,23.7731742223,-50,110,6.0
keyboard014.wav,24.9514505911,27.2744437883,-60,20,5.5
speech001.wav,27.5697572504,29.4657663207,-40,50,7.5
