sound_event_recording,start_time,end_time,ele,azi
speech019.wav,0.16161443355,2.62862123627,-50,80,3.5
drawer050.wav,2.91778692577,3.9087846582,-20,-130,8.0
keyboard025.wav,5.00798953655,7.3659940717,-10,-50,3.0
pageturn021.wav,7.88701692194,8.91901238679,-50,0,5.0
cough134.wav,9.83117832664,10.5231737915,-60,0,4.0
keyboard005.wav,11.2680255953,13.8780255953,30,50,8.0
laughter056.wav,15.0901904515,17.831188184,30,60,4.0
laughter129.wav,18.2442708437,19.560279914,-20,110,8.5
knock014.wav,19.8885075975,20.4695053299,-40,100,2.0
pageturn075.wav,20.8725523019,21.6585613721,-30,-180,4.5
keysDrop028.wav,22.2512789685,22.3782857712,0,-10,2.0
speech013.wav,23.6000684568,25.6550797947,50,70,1.0
pageturn021.wav,26.8317530963,27.8637485612,-30,-10,5.5
clearthroat002.wav,28.343841159,28.9578320887,-10,-40,9.0
