sound_event_recording,start_time,end_time,ele,azi
laughter108.wav,0.861690219899,2.40869702262,20,-10,2.0
clearthroat085.wav,2.8688235704,3.9088235704,40,-60,3.5
phone067.wav,4.5020097418,6.50801881209,-50,-140,7.5
doorslam002.wav,7.14718669665,7.76219803452,20,160,7.0
keysDrop030.wav,8.38898740655,8.65499647685,40,80,5.5
speech007.wav,8.95521019868,10.5632147338,50,50,2.5
clearthroat085.wav,10.8284962293,11.8684962293,40,-150,9.5
laughter087.wav,12.8269580749,14.3919694128,40,50,2.5
cough149.wav,15.5631514033,16.350158206,-10,80,4.0
speech022.wav,17.4240669258,20.7590782637,-30,-150,8.0
laughter022.wav,21.461701211,23.0126989434,-50,160,6.5
pageturn044.wav,23.6036527835,24.332655051,0,40,4.0
phone069.wav,24.5971926024,25.8271926024,-60,30,9.0
drawer072.wav,26.2390599926,26.8480622602,-10,110,6.0
speech006.wav,28.0767319918,29.3867319918,10,-60,4.5
