sound_event_recording,start_time,end_time,ele,azi
pageturn075.wav,0.776734162296,1.56274323259,20,150,4.5
knock067.wav,2.80579851855,3.82280532127,40,100,9.5
drawer005.wav,4.31778924466,5.76078244194,50,-120,7.0
knock001.wav,6.79330720458,7.66729813428,-50,-50,6.5
laughter005.wav,8.38563148364,10.6106428215,0,100,2.0
laughter101.wav,11.0373715158,12.7093669806,30,-80,9.0
speech019.wav,13.7778443559,16.2448511587,50,-160,7.0
speech037.wav,17.0600356612,19.3970424639,0,110,6.5
keyboard009.wav,20.2750389487,22.2560366811,-20,50,6.5
phone071.wav,22.9995787187,24.3945900565,-10,-50,2.0
cough168.wav,24.9766245277,25.9166245277,20,140,4.5
cough047.wav,26.3139606236,27.0619651588,20,-90,6.5
pageturn058.wav,27.8130882119,28.8660814092,-30,-180,9.5
