sound_event_recording,start_time,end_time,ele,azi
doorslam004.wav,0.341653011249,0.921653011249,50,-180,6.0
doorslam011.wav,1.35133179922,1.9903340668,-20,140,7.0
clearthroat105.wav,2.84811879045,3.40911652288,30,-100,8.5
doorslam007.wav,4.03960208216,4.49960208216,20,30,3.5
speech022.wav,5.2703736257,8.60538496357,-60,-70,7.0
phone038.wav,9.23158239431,11.3415823943,0,130,8.0
knock069.wav,11.6128142466,12.6778255845,-40,110,2.0
doorslam017.wav,13.2265964278,13.7416077657,-50,-80,6.5
keyboard005.wav,14.3104641881,16.9204641881,-30,-140,9.0
laughter039.wav,18.0327380175,19.7297448202,10,110,7.0
pageturn018.wav,20.0412351167,21.7192396519,-10,30,5.0
keyboard045.wav,22.1305923154,23.7275991181,-20,-170,9.5
clearthroat033.wav,24.573663124,25.4346608564,-20,110,4.5
laughter056.wav,25.8564566813,28.5974544137,-50,90,7.0
