sound_event_recording,start_time,end_time,ele,azi
pageturn018.wav,0.822738063828,2.50074259898,30,-150,5.5
doorslam014.wav,3.7301580937,4.14315129098,0,-50,2.0
phone062.wav,5.02342180624,7.26741273595,-40,-10,2.0
laughter036.wav,8.28731949248,9.95332856277,30,120,7.5
keysDrop008.wav,10.5035579817,10.7985693195,-30,90,3.0
doorslam009.wav,11.9814388237,12.4184456265,-50,20,3.0
drawer047.wav,12.8972454904,13.7302386877,0,130,6.0
cough047.wav,14.6353777286,15.3833822637,20,-50,4.0
knock054.wav,15.9857451635,16.9357451635,-30,-60,1.5
keyboard035.wav,17.3266762715,18.4286717363,10,-110,6.5
keyboard058.wav,18.9141643095,20.7801733798,50,-170,5.5
laughter077.wav,21.150930925,22.890930925,-10,-110,8.5
keysDrop027.wav,23.3595219246,23.7685241922,10,-90,6.5
keyboard023.wav,24.9534530183,26.7234530183,-50,0,5.5
keysDrop017.wav,27.8437059116,28.3157013764,-20,-160,4.0
keysDrop021.wav,28.7016671131,28.9436625779,-10,110,3.5
