sound_event_recording,start_time,end_time,ele,azi
phone062.wav,0.578094517225,2.82208544694,-40,160,6.0
cough140.wav,3.33811587219,4.39811587219,-30,30,6.0
keysDrop002.wav,4.73956178059,5.01557085088,20,160,2.5
knock018.wav,5.72074984373,6.81174757616,0,-150,5.0
doorslam014.wav,8.03849763045,8.45149082772,50,-110,7.0
knock067.wav,9.25401312122,10.2710199239,30,60,7.0
pageturn048.wav,11.4854665871,12.0884597844,-10,110,9.5
pageturn044.wav,12.8455744473,13.5745767149,40,-150,8.5
knock018.wav,13.9292160825,15.020213815,30,-140,6.5
speech013.wav,16.0157724659,18.0707838038,10,-160,1.0
pageturn021.wav,19.1159113181,20.1479067829,30,160,8.5
knock032.wav,21.1298565032,22.0908542356,20,-60,9.0
knock064.wav,22.8754861523,23.5044884199,50,40,2.0
keyboard007.wav,23.9410785001,25.6330739649,-30,70,8.0
keyboard044.wav,26.249780691,27.549780691,40,-90,7.0
