sound_event_recording,start_time,end_time,ele,azi
cough168.wav,0.316900953144,1.25690095314,-10,70,9.5
keysDrop027.wav,2.32352037299,2.73252264057,50,10,8.0
keyboard045.wav,3.9487964606,5.54580326332,-60,150,7.0
keyboard014.wav,6.43227736572,8.755270563,-10,-80,6.0
doorslam021.wav,9.41404325506,10.0740432551,-40,20,4.5
laughter115.wav,10.4191676875,10.9941563496,20,-170,7.0
speech011.wav,11.4487075699,13.2226984996,50,40,2.0
keyboard009.wav,13.7449214239,15.7259191563,30,-10,9.5
pageturn044.wav,16.0312299903,16.7602322579,50,160,7.0
laughter039.wav,17.1394550473,18.83646185,30,-120,6.5
laughter115.wav,19.3668705956,19.9418592577,50,-20,4.0
speech005.wav,20.3756700358,22.2986632331,-30,10,5.5
keysDrop003.wav,22.6899315343,23.0549428722,-40,-40,8.0
pageturn036.wav,23.6404588356,25.1204588356,30,10,3.0
phone079.wav,25.7197022325,27.0797022325,-30,-50,8.0
