sound_event_recording,start_time,end_time,ele,azi
pageturn033.wav,0.579967607542,1.63896987511,20,-160,5.0
pageturn002.wav,2.72864283715,4.84864283715,20,-130,7.5
doorslam014.wav,5.46799002265,5.88098321992,50,30,2.5
keyboard066.wav,6.8044994644,8.08849039411,-40,140,7.5
keysDrop029.wav,8.87812689828,9.08313823615,-10,-110,7.0
speech005.wav,10.0969522497,12.0199454469,-30,-80,9.0
speech037.wav,12.3961497018,14.7331565045,0,90,7.5
phone062.wav,15.9680794279,18.2120703576,-50,-60,2.0
drawer012.wav,18.8665618274,20.4925708977,-20,150,5.0
cough012.wav,20.966612427,22.0156146945,0,130,1.0
pageturn044.wav,22.8259432243,23.5549454918,-50,-140,7.0
drawer034.wav,24.6195226418,25.5045339797,10,10,8.0
speech007.wav,26.3352074943,27.9432120295,0,-110,7.5
