sound_event_recording,start_time,end_time,ele,azi
clearthroat002.wav,0.411399137533,1.02539006724,-30,-130,6.5
keysDrop021.wav,1.76509897744,2.00709444229,30,-120,5.0
keysDrop017.wav,2.27238395907,2.74437942392,20,-90,7.5
doorslam004.wav,3.23350014286,3.81350014286,-50,110,2.0
keyboard025.wav,4.32189308862,6.67989762377,-60,-20,4.0
drawer047.wav,7.43671079175,8.26970398903,-30,30,2.0
keyboard064.wav,9.14664944428,12.1016607822,-20,-130,3.5
knock048.wav,13.0808231837,13.7478299864,30,-40,7.5
phone062.wav,14.882989196,17.1269801257,40,130,4.0
keysDrop017.wav,17.7208012064,18.1927966713,-40,150,5.5
keyboard009.wav,18.7815417997,20.7625395322,0,-60,8.5
drawer053.wav,21.344120567,22.0461160318,-20,80,8.0
keyboard044.wav,22.3637807389,23.6637807389,50,110,5.0
cough098.wav,24.4340065979,26.0369997952,20,-180,9.5
doorslam021.wav,26.9806839906,27.6406839906,-10,80,4.0
doorslam002.wav,28.1598589294,28.7748702673,-40,-130,2.5
