sound_event_recording,start_time,end_time,ele,azi
clearthroat014.wav,0.692434412911,1.06542761019,-20,50,5.0
keysDrop003.wav,2.23146476644,2.59647610431,10,-140,3.5
keyboard012.wav,3.27404276753,5.18005183782,10,10,8.5
cough066.wav,5.78426227628,6.75226681142,-20,-80,6.5
doorslam022.wav,7.89092392386,8.78793072658,30,-160,9.5
speech031.wav,9.27247757098,10.9614798386,20,50,3.5
pageturn075.wav,12.0681808324,12.8541899027,40,-170,3.5
knock067.wav,13.8632966145,14.8803034172,30,-80,4.5
drawer076.wav,15.9973271911,16.609322656,-30,70,9.0
phone059.wav,17.6367776968,19.1667776968,-10,-40,3.0
keyboard058.wav,20.3600613285,22.2260703988,-10,-60,7.5
phone071.wav,22.8502162015,24.2452275393,20,-30,6.5
drawer072.wav,25.4037852141,26.0127874817,-60,90,9.5
keyboard023.wav,26.4092844111,28.1792844111,-50,-100,7.5
