sound_event_recording,start_time,end_time,ele,azi
speech013.wav,0.334528038152,2.38953937602,-30,60,8.0
pageturn058.wav,3.12981933778,4.18281253506,-50,20,2.0
laughter022.wav,5.28499179121,6.83598952364,0,-120,4.5
keyboard025.wav,8.03903096098,10.3970354961,-30,-100,2.0
phone079.wav,11.4588987628,12.8188987628,-30,-150,6.0
laughter134.wav,13.0759540307,14.7209653686,-20,-30,7.0
keyboard007.wav,15.9022044928,17.5941999576,-30,40,1.0
laughter115.wav,18.0708502366,18.6458388987,-20,150,9.5
drawer050.wav,19.404817347,20.3958150794,-60,-50,4.0
cough012.wav,21.0269774461,22.0759797137,20,-10,5.0
drawer005.wav,23.206454205,24.6494474023,-10,140,4.5
speech056.wav,25.3997004305,26.9377049656,-40,-80,4.5
keysDrop017.wav,27.5469189435,28.0189144083,-40,-130,5.0
keysDrop002.wav,28.5602737519,28.8362828221,-60,-100,9.5
