sound_event_recording,start_time,end_time,ele,azi
pageturn051.wav,0.207037666328,0.879033131181,-20,0,4.5
cough081.wav,1.63751297566,2.62150390537,20,-130,7.0
clearthroat062.wav,3.3547916279,4.40678709275,20,20,1.5
knock003.wav,5.00674085498,5.72873631983,10,110,4.0
speech019.wav,6.78119964229,9.24820644501,40,140,7.5
phone079.wav,9.50768625789,10.8676862579,10,-180,6.0
clearthroat065.wav,11.5219193613,12.4149125585,-40,-150,2.5
clearthroat094.wav,13.5330968624,15.1511013976,-10,150,8.0
pageturn033.wav,16.1797209968,17.2387232644,-30,-40,8.5
pageturn031.wav,17.9293809502,18.9993809502,10,0,3.0
pageturn081.wav,20.0911638254,22.0721615579,-30,-150,9.0
keysDrop031.wav,22.4938312512,22.7418357863,-50,80,1.0
laughter075.wav,23.1704952479,24.7304952479,40,140,7.5
clearthroat070.wav,25.9517195291,27.193714994,-50,160,7.0
pageturn048.wav,28.1114724032,28.7144656005,40,-10,6.0
