sound_event_recording,start_time,end_time,ele,azi
pageturn075.wav,0.620306482401,1.4063155527,-20,-150,8.0
keyboard025.wav,2.09383586857,4.45184040372,10,10,6.0
drawer032.wav,5.0753352682,5.7053352682,10,-80,1.0
laughter129.wav,6.19773622388,7.51374529417,-30,-60,1.0
speech011.wav,8.66386998422,10.4378609139,-20,-10,4.0
phone059.wav,11.1944466551,12.7244466551,40,-140,4.0
keysDrop031.wav,13.2705061689,13.518510704,-40,90,4.0
cough168.wav,14.4315188243,15.3715188243,0,100,6.0
drawer076.wav,16.5255527062,17.137548171,-50,-30,6.5
laughter115.wav,18.3340275056,18.9090161677,20,130,1.5
keysDrop020.wav,19.5776068414,19.9796023063,40,50,6.5
knock018.wav,21.0804335581,22.1714312905,20,-130,2.5
drawer029.wav,22.778605749,23.6976080166,-20,90,4.0
keyboard025.wav,24.1856597634,26.5436642985,50,-160,9.0
phone048.wav,26.8005846608,28.1355959987,-10,40,4.5
