sound_event_recording,start_time,end_time,ele,azi
speech031.wav,0.816424544047,2.50542681162,-30,-40,5.5
phone048.wav,2.84125016994,4.17626150781,50,-10,4.5
laughter022.wav,4.88081719919,6.43181493162,10,-130,5.0
knock063.wav,6.95344659244,7.77045339516,-30,-160,3.5
phone054.wav,8.27578170691,9.52578170691,0,80,2.0
keyboard017.wav,10.1688105627,12.5568150978,-40,-40,8.5
pageturn024.wav,13.7328212412,14.6328212412,40,60,4.5
phone062.wav,14.9523928378,17.1963837675,10,130,6.5
pageturn057.wav,18.3347913795,19.1398027173,20,50,2.0
clearthroat100.wav,20.3837242441,21.0147219765,-50,-130,7.5
keyboard014.wav,21.4535965288,23.7765897261,50,-30,7.5
keysDrop002.wav,24.3444861184,24.6204951887,-60,90,9.5
cough151.wav,25.6362670967,26.4362670967,-50,-50,3.5
laughter108.wav,27.3308825521,28.8778893548,-40,10,9.0
