sound_event_recording,start_time,end_time,ele,azi
drawer029.wav,0.0540064010077,0.973008668582,20,-30,6.0
keysDrop003.wav,2.02677420732,2.39178554518,-60,-150,4.0
phone051.wav,2.99939489241,6.23939489241,50,20,6.5
speech046.wav,6.50304144529,9.26403917772,-20,110,1.5
laughter067.wav,9.56576305682,10.6857630568,-60,-20,6.5
laughter077.wav,11.0314811041,12.7714811041,-20,120,1.0
keyboard025.wav,13.9305369817,16.2885415169,10,130,2.0
phone037.wav,17.0868218282,19.1368218282,50,-10,3.0
keyboard068.wav,20.2657181088,21.4007294467,-40,60,7.0
clearthroat047.wav,21.6948980026,22.1439002702,-60,-110,3.0
speech001.wav,23.2722440194,25.1682530897,-50,140,1.0
knock048.wav,26.3485544995,27.0155613023,30,-150,1.0
