sound_event_recording,start_time,end_time,ele,azi
drawer076.wav,0.966861789735,1.57885725459,-60,-20,5.0
keysDrop031.wav,2.09291846537,2.34092300052,0,-70,9.0
drawer023.wav,3.44833677295,4.40334811082,50,-60,4.5
phone054.wav,4.72070769984,5.97070769984,20,-180,3.5
drawer010.wav,6.65707891337,8.45707891337,-30,-70,7.0
keysDrop003.wav,9.68061809924,10.0456294371,50,70,4.0
doorslam022.wav,11.1950966299,12.0921034326,-20,-60,7.0
drawer002.wav,12.4010518076,13.7150427374,-50,20,2.5
keysDrop021.wav,14.0798225935,14.3218180583,10,30,5.0
phone046.wav,15.3010996684,17.6030951332,30,-50,6.0
speech005.wav,18.2595996544,20.1825928516,20,70,3.5
doorslam014.wav,20.6791552128,21.0921484101,30,-30,9.5
drawer029.wav,21.6129054506,22.5319077182,-30,90,8.0
clearthroat033.wav,22.9755420253,23.8365397577,-20,150,2.0
keyboard023.wav,24.7760513794,26.5460513794,30,10,3.5
drawer053.wav,26.8250879986,27.5270834635,-20,160,3.0
keysDrop020.wav,28.453725662,28.8557211269,50,10,9.5
