sound_event_recording,start_time,end_time,ele,azi
keyboard007.wav,0.716565897117,2.40856136197,20,-140,3.5
cough081.wav,3.15488359822,4.13887452792,0,-120,2.5
keysDrop003.wav,4.58557295329,4.95058429116,10,90,2.0
cough140.wav,5.90216368822,6.96216368822,-10,120,3.5
drawer053.wav,7.94127393346,8.64326939832,-50,-120,6.5
clearthroat062.wav,9.57703416795,10.6290296328,0,130,9.5
keysDrop029.wav,10.965377235,11.1703885729,-20,70,8.5
clearthroat100.wav,12.2687719448,12.8997696772,-30,130,1.5
drawer023.wav,13.4894578776,14.4444692155,-50,150,4.0
clearthroat070.wav,15.5709799301,16.8129753949,-20,0,7.5
knock064.wav,17.3271939761,17.9561962436,-40,140,1.0
laughter022.wav,18.2835560424,19.8345537748,40,90,5.0
pageturn057.wav,21.0672655792,21.8722769171,50,-180,8.5
phone052.wav,22.1583242042,24.5083242042,-10,40,3.5
phone054.wav,25.4002717469,26.6502717469,-30,-150,2.0
keyboard035.wav,27.3933113742,28.4953068391,40,30,6.0
