sound_event_recording,start_time,end_time,ele,azi
laughter077.wav,0.293050726027,2.03305072603,50,120,2.5
cough004.wav,3.13857829104,4.06358962891,-30,-170,1.5
speech013.wav,4.44553331843,6.5005446563,-20,-180,7.0
pageturn024.wav,7.28976743428,8.18976743428,-40,-120,3.0
speech037.wav,9.40963046832,11.746637271,-50,-130,1.0
drawer005.wav,12.8890943168,14.3320875141,30,-110,6.5
keyboard007.wav,15.4864239506,17.1784194154,30,110,7.5
pageturn021.wav,18.3811703601,19.4131658249,30,-10,9.5
keyboard068.wav,19.6672166552,20.8022279931,-60,-170,2.0
speech037.wav,21.3884436338,23.7254504365,-30,40,6.5
speech009.wav,24.3636505416,25.8516550768,40,-130,7.0
