sound_event_recording,start_time,end_time,ele,azi
clearthroat115.wav,0.580610767749,1.12061076775,-10,160,9.0
pageturn064.wav,1.9016725471,2.87668388497,50,-170,4.5
phone037.wav,4.0194962331,6.0694962331,-60,-160,5.5
drawer017.wav,7.22095996348,8.54996223105,50,110,1.5
cough047.wav,9.31631371797,10.0643182531,0,60,4.0
doorslam015.wav,10.8138167488,11.2408235515,-20,-10,1.5
phone037.wav,12.2424402994,14.2924402994,-50,-100,6.5
keyboard017.wav,15.402810163,17.7908146982,-50,60,6.5
drawer008.wav,18.31075964,19.9337528373,-60,80,2.5
laughter115.wav,20.7321867052,21.3071753673,0,20,5.5
keyboard044.wav,22.0856301446,23.3856301446,-40,-40,3.5
clearthroat065.wav,24.431672135,25.3246653323,-50,-60,7.5
cough092.wav,25.6007174867,26.6357288245,50,0,1.0
laughter101.wav,27.0240475775,28.6960430424,20,-140,7.5
