sound_event_recording,start_time,end_time,ele,azi
phone069.wav,0.352697709833,1.58269770983,50,-30,7.5
keysDrop028.wav,1.92619737124,2.05320417396,10,120,5.5
phone071.wav,2.82816750003,4.2231788379,30,110,1.0
laughter075.wav,4.62690672851,6.18690672851,-20,-120,8.0
keysDrop029.wav,6.69676562234,6.90177696021,0,50,3.5
pageturn033.wav,7.7041460625,8.76314833007,20,-90,9.5
speech053.wav,9.87999094282,12.1260000131,-60,-40,3.0
clearthroat115.wav,13.0040204898,13.5440204898,-20,-60,8.0
pageturn018.wav,14.2564206423,15.9344251774,-40,-30,2.5
knock065.wav,16.8623425673,17.4803471024,40,-160,2.5
laughter134.wav,18.2877547977,19.9327661356,40,150,2.0
knock063.wav,20.5136714459,21.3306782486,-30,70,1.0
laughter079.wav,21.7275429786,23.9945497813,-20,160,2.5
speech009.wav,24.9714524943,26.4594570294,0,-100,4.5
laughter075.wav,27.5806309349,29.1406309349,-40,120,5.5
