sound_event_recording,start_time,end_time,ele,azi
laughter067.wav,0.162907025832,1.28290702583,40,20,5.0
cough151.wav,2.04403270279,2.84403270279,-30,140,7.0
phone061.wav,3.49776435358,5.53776435358,-10,140,8.0
keyboard058.wav,5.9968214303,7.86283050059,20,-90,3.5
keyboard058.wav,8.39027095663,10.2562800269,20,-50,7.0
knock013.wav,11.4357980854,11.9367958179,-40,120,5.5
drawer072.wav,12.3725733304,12.9815755979,40,-160,8.0
doorslam012.wav,14.0602649802,14.715276318,30,70,8.5
keysDrop031.wav,15.1236352492,15.3716397843,40,10,5.5
speech019.wav,16.3114254681,18.7784322709,-60,-140,3.0
doorslam018.wav,19.078652379,19.3846614493,10,30,6.0
laughter108.wav,19.8818387736,21.4288455763,40,20,2.0
knock032.wav,21.9281254718,22.8891232042,-40,-70,8.0
laughter101.wav,23.2747158508,24.9467113156,-10,-10,9.5
clearthroat085.wav,25.883053909,26.923053909,-10,100,5.5
clearthroat043.wav,27.2994094652,27.9624026624,-40,150,8.5
