sound_event_recording,start_time,end_time,ele,azi
phone059.wav,0.727160025304,2.2571600253,-50,-50,5.5
speech011.wav,3.13570622961,4.90969715932,-10,-40,4.0
cough047.wav,5.84991771323,6.59792224837,40,60,9.0
doorslam006.wav,7.58142706519,8.04242479762,40,-50,2.5
clearthroat062.wav,9.02931973148,10.0813151963,-10,-90,2.0
knock067.wav,10.9430466066,11.9600534094,0,0,5.5
clearthroat014.wav,12.979495385,13.3524885823,0,10,2.0
speech011.wav,13.9718010532,15.7457919829,-20,-40,1.0
knock001.wav,16.7877018401,17.6616927699,-10,-110,8.0
doorslam015.wav,18.713565461,19.1405722637,20,-10,2.0
phone082.wav,20.3677751077,22.1517660374,-60,-40,2.0
laughter119.wav,23.3315033977,23.8605056653,50,160,6.0
keyboard066.wav,24.9808850647,26.2648759944,-60,-10,1.0
doorslam012.wav,26.8465175098,27.5015288476,0,-70,5.0
clearthroat105.wav,27.7858298494,28.3468275818,-10,-60,2.0
