sound_event_recording,start_time,end_time,ele,azi
doorslam009.wav,0.797057638308,1.23406444103,10,-150,7.5
cough012.wav,2.39462118984,3.44362345741,50,130,3.5
speech037.wav,4.15913564455,6.49614244727,20,-20,7.0
cough066.wav,6.77520645438,7.74321098953,30,100,3.5
drawer002.wav,8.35694956076,9.67094049047,10,-60,8.0
keysDrop008.wav,10.0585655213,10.3535768592,10,110,1.5
clearthroat105.wav,10.6941558557,11.2551535881,-40,160,6.5
laughter108.wav,11.8467773438,13.3937841465,50,-20,3.5
clearthroat085.wav,14.0314278664,15.0714278664,-50,70,4.0
phone067.wav,15.6525725655,17.6585816358,20,40,5.5
speech007.wav,18.1776308607,19.7856353959,-60,-150,5.5
keysDrop028.wav,20.2163190192,20.3433258219,20,-80,1.0
knock067.wav,21.4762117372,22.4932185399,-20,-110,6.5
laughter129.wav,23.3270330467,24.643042117,10,140,7.5
doorslam018.wav,25.7829940638,26.0890031341,-30,80,7.0
phone079.wav,26.380826367,27.740826367,-50,-140,5.0
