sound_event_recording,start_time,end_time,ele,azi
drawer008.wav,0.486286889879,2.10928008716,-20,40,3.5
knock018.wav,3.08483485418,4.17583258661,-60,-60,6.5
phone062.wav,4.93724474276,7.18123567247,-20,-150,6.5
clearthroat033.wav,7.58410034574,8.44509807816,50,20,8.5
knock010.wav,9.23115236545,9.8091569006,10,30,3.5
pageturn021.wav,10.2189894388,11.2509849037,10,130,7.5
doorslam004.wav,12.3383623311,12.9183623311,0,10,1.5
clearthroat070.wav,14.1202839366,15.3622794015,50,30,9.0
laughter067.wav,16.4961298184,17.6161298184,-60,100,5.0
drawer005.wav,18.0078252533,19.4508184505,50,90,5.0
pageturn021.wav,20.025359063,21.0573545279,0,-60,9.0
clearthroat062.wav,21.8930271115,22.9450225763,-30,140,7.5
speech056.wav,23.6007924851,25.1387970203,-20,50,4.0
pageturn005.wav,25.796002769,27.2540073041,20,150,6.5
knock070.wav,28.3779239583,29.4529352961,30,-120,1.5
