sound_event_recording,start_time,end_time,ele,azi
knock048.wav,0.257327892189,0.92433469491,50,130,5.0
doorslam006.wav,2.06035918859,2.52135692102,-30,-70,7.0
doorslam006.wav,3.32208912342,3.78308685585,-20,110,4.0
keysDrop027.wav,4.80944066959,5.21844293717,30,120,5.0
keysDrop027.wav,5.66447790995,6.07348017752,0,150,1.5
doorslam014.wav,6.59837541375,7.01136861103,50,-130,5.0
keyboard044.wav,8.06980188863,9.36980188863,30,160,9.5
cough047.wav,10.6151291669,11.363133702,10,70,7.5
keysDrop029.wav,11.6529310523,11.8579423902,0,-60,5.5
phone038.wav,12.9826804004,15.0926804004,50,40,7.5
phone071.wav,15.9395051687,17.3345165066,-30,-160,4.5
phone054.wav,18.1012520275,19.3512520275,-20,-180,1.5
speech001.wav,20.0815257871,21.9775348574,20,0,3.0
phone037.wav,22.3562210145,24.4062210145,-20,-120,3.5
keyboard035.wav,24.9674799192,26.069475384,-60,-50,1.5
doorslam001.wav,27.1402830879,27.7802830879,0,-50,1.5
cough081.wav,28.1350551749,29.1190461046,30,-80,2.0
