sound_event_recording,start_time,end_time,ele,azi
pageturn058.wav,0.702129317784,1.75512251506,10,-120,7.5
drawer012.wav,2.59281513973,4.21882421002,-50,150,7.0
cough081.wav,5.41311466522,6.39710559492,30,-170,6.0
keysDrop022.wav,7.4287635308,7.74577033352,-10,40,5.5
clearthroat065.wav,8.49133036173,9.38432355901,-20,-30,2.5
doorslam007.wav,10.5931301259,11.0531301259,30,-60,1.5
knock001.wav,11.9580583611,12.8320492908,-20,-50,4.5
laughter005.wav,14.0194266436,16.2444379815,-60,100,6.5
laughter077.wav,16.8644000284,18.6044000284,-40,-50,3.5
drawer001.wav,18.9757008206,20.3296917503,30,-90,8.5
laughter134.wav,21.1642492474,22.8092605852,40,-10,9.0
phone067.wav,23.6233468068,25.6293558771,-60,-90,8.0
keyboard044.wav,26.0476625514,27.3476625514,-60,-180,7.0
