sound_event_recording,start_time,end_time,ele,azi
keyboard044.wav,0.640898327579,1.94089832758,-30,-60,5.5
keysDrop030.wav,2.28016103778,2.54617010808,-10,-120,4.5
keysDrop002.wav,3.10090370238,3.37691277268,20,10,3.0
cough140.wav,3.93796329176,4.99796329176,30,160,4.0
cough012.wav,6.08242278096,7.13142504853,-60,-140,5.5
laughter075.wav,7.74739694994,9.30739694994,10,-130,6.0
keyboard025.wav,10.0814701385,12.4394746736,-60,-80,3.0
doorslam002.wav,12.9378737895,13.5528851273,-30,-130,2.0
clearthroat113.wav,14.0902641837,14.7902641837,10,150,5.5
phone051.wav,15.8949387595,19.1349387595,50,40,7.5
keyboard012.wav,20.0623907084,21.9683997787,50,150,5.0
drawer050.wav,23.1366970669,24.1276947993,50,0,1.5
keysDrop002.wav,24.4307902253,24.7067992956,-30,-110,1.0
keyboard012.wav,25.3995401542,27.3055492245,50,-140,5.0
phone042.wav,28.005312513,29.045312513,-20,10,7.5
