sound_event_recording,start_time,end_time,ele,azi
doorslam002.wav,0.780228270879,1.39523960875,50,70,4.0
drawer032.wav,1.8988683088,2.5288683088,30,130,5.0
keyboard007.wav,2.80782464946,4.49982011431,0,-130,6.0
phone048.wav,5.57630970797,6.91132104584,-20,100,4.0
pageturn057.wav,7.3869305562,8.19194189407,-30,-30,5.5
knock064.wav,9.24155122794,9.87055349552,40,-50,3.0
keyboard023.wav,10.4513806227,12.2213806227,50,-80,3.0
keysDrop008.wav,13.3920870708,13.6870984087,0,130,1.5
clearthroat047.wav,14.2461389639,14.6951412315,10,-120,9.5
clearthroat085.wav,15.0196163232,16.0596163232,20,-180,9.0
cough012.wav,16.585992208,17.6349944756,0,-100,8.5
keyboard064.wav,18.1581694608,21.1131807987,30,70,3.0
clearthroat065.wav,21.9633926431,22.8563858404,40,-90,4.5
phone059.wav,23.5518502128,25.0818502128,-50,20,7.0
cough004.wav,25.6910350444,26.6160463822,10,-120,8.5
knock014.wav,27.1467880309,27.7277857633,-30,-10,8.5
