sound_event_recording,start_time,end_time,ele,azi
phone069.wav,0.0876828622564,1.31768286226,-50,-90,3.5
keyboard005.wav,1.87159645207,4.48159645207,20,40,3.5
cough006.wav,5.56918974016,6.23118520502,-20,130,6.0
clearthroat077.wav,7.4229209444,8.23192321197,20,-130,8.5
clearthroat100.wav,8.49885776783,9.12985550026,40,70,9.0
knock001.wav,9.58218975767,10.4561806874,-20,90,6.5
drawer008.wav,11.6158698801,13.2388630774,20,-60,8.5
keyboard014.wav,13.6893086406,16.0123018379,-60,10,9.5
speech001.wav,16.2920763278,18.188085398,-20,-30,2.0
clearthroat014.wav,18.8941405107,19.267133708,0,-60,2.0
drawer002.wav,20.1165984209,21.4305893506,40,90,3.0
keyboard005.wav,22.369667886,24.979667886,50,60,6.0
drawer032.wav,25.3300863131,25.9600863131,-10,-20,4.5
knock027.wav,26.8454051504,27.8554051504,-30,100,3.0
knock001.wav,28.1399456313,29.013936561,-50,10,2.5
