sound_event_recording,start_time,end_time,ele,azi
phone054.wav,0.671851427891,1.92185142789,20,50,1.0
doorslam008.wav,2.53197722626,2.92497042353,40,160,4.5
cough006.wav,3.98127296875,4.64326843361,20,-50,1.5
knock054.wav,5.55375901156,6.50375901156,-10,-40,6.0
cough059.wav,7.59240962631,8.54240962631,20,-150,3.0
pageturn044.wav,8.93400371638,9.66300598396,30,140,8.5
speech006.wav,10.8134113959,12.1234113959,10,140,8.0
clearthroat014.wav,12.9493562196,13.3223494169,-40,160,2.0
phone038.wav,13.867045431,15.977045431,10,-60,6.5
knock070.wav,16.4016873564,17.4766986943,30,-160,2.0
phone048.wav,18.3699589241,19.704970262,0,-80,9.5
speech019.wav,20.4795786258,22.9465854285,-10,90,9.5
clearthroat065.wav,23.8544280509,24.7474212481,-10,-110,6.5
cough059.wav,25.6192332823,26.5692332823,-20,-120,5.5
keysDrop030.wav,27.0527755037,27.318784574,40,100,5.0
keyboard035.wav,27.752361702,28.8543571668,-10,40,4.0
